"idNo","condition","response","stimNum","polAffil"
"202477","conservative",-1,112,"liberal"
"202477","conservative",1,124,"liberal"
"202477","conservative",1,10,"liberal"
"202477","conservative",-1,39,"liberal"
"202477","conservative",1,132,"liberal"
"202477","conservative",1,239,"liberal"
"202477","conservative",-1,23,"liberal"
"202477","conservative",1,158,"liberal"
"202477","conservative",1,49,"liberal"
"202477","conservative",-1,100,"liberal"
"202477","conservative",-1,151,"liberal"
"202477","conservative",-1,11,"liberal"
"202477","conservative",1,18,"liberal"
"202477","conservative",-1,42,"liberal"
"202477","conservative",1,175,"liberal"
"202477","conservative",-1,228,"liberal"
"202477","conservative",-1,248,"liberal"
"202477","conservative",-1,48,"liberal"
"202477","conservative",-1,15,"liberal"
"202477","conservative",1,233,"liberal"
"202477","conservative",1,87,"liberal"
"202477","conservative",1,149,"liberal"
"202477","conservative",-1,36,"liberal"
"202477","conservative",-1,164,"liberal"
"202477","conservative",1,179,"liberal"
"202477","conservative",-1,128,"liberal"
"202477","conservative",1,122,"liberal"
"202477","conservative",-1,195,"liberal"
"202477","conservative",-1,66,"liberal"
"202477","conservative",-1,217,"liberal"
"202477","conservative",-1,43,"liberal"
"202477","conservative",-1,117,"liberal"
"202477","conservative",-1,127,"liberal"
"202477","conservative",-1,246,"liberal"
"202477","conservative",-1,227,"liberal"
"202477","conservative",1,171,"liberal"
"202477","conservative",-1,32,"liberal"
"202477","conservative",1,13,"liberal"
"202477","conservative",-1,166,"liberal"
"202477","conservative",-1,140,"liberal"
"202477","conservative",1,75,"liberal"
"202477","conservative",-1,226,"liberal"
"202477","conservative",1,84,"liberal"
"202477","conservative",-1,41,"liberal"
"202477","conservative",-1,242,"liberal"
"202477","conservative",1,129,"liberal"
"202477","conservative",-1,172,"liberal"
"202477","conservative",1,190,"liberal"
"202477","conservative",1,250,"liberal"
"202477","conservative",-1,67,"liberal"
"202477","conservative",-1,121,"liberal"
"202477","conservative",-1,89,"liberal"
"202477","conservative",-1,114,"liberal"
"202477","conservative",1,58,"liberal"
"202477","conservative",-1,22,"liberal"
"202477","conservative",-1,135,"liberal"
"202477","conservative",1,8,"liberal"
"202477","conservative",-1,165,"liberal"
"202477","conservative",1,206,"liberal"
"202477","conservative",1,138,"liberal"
"202477","conservative",1,123,"liberal"
"202477","conservative",-1,234,"liberal"
"202477","conservative",-1,178,"liberal"
"202477","conservative",-1,65,"liberal"
"202477","conservative",1,207,"liberal"
"202477","conservative",-1,154,"liberal"
"202477","conservative",1,28,"liberal"
"202477","conservative",1,205,"liberal"
"202477","conservative",1,29,"liberal"
"202477","conservative",1,201,"liberal"
"202477","conservative",-1,204,"liberal"
"202477","conservative",1,143,"liberal"
"202477","conservative",1,184,"liberal"
"202477","conservative",-1,77,"liberal"
"202477","conservative",-1,134,"liberal"
"202477","conservative",-1,5,"liberal"
"202477","conservative",1,126,"liberal"
"202477","conservative",-1,91,"liberal"
"202477","conservative",1,215,"liberal"
"202477","conservative",-1,78,"liberal"
"202477","conservative",-1,81,"liberal"
"202477","conservative",-1,220,"liberal"
"202477","conservative",1,101,"liberal"
"202477","conservative",1,82,"liberal"
"202477","conservative",-1,202,"liberal"
"202477","conservative",1,168,"liberal"
"202477","conservative",1,196,"liberal"
"202477","conservative",-1,120,"liberal"
"202477","conservative",-1,219,"liberal"
"202477","conservative",-1,170,"liberal"
"202477","conservative",-1,159,"liberal"
"202477","conservative",1,185,"liberal"
"202477","conservative",-1,47,"liberal"
"202477","conservative",-1,157,"liberal"
"202477","conservative",-1,71,"liberal"
"202477","conservative",1,174,"liberal"
"202477","conservative",1,243,"liberal"
"202477","conservative",-1,197,"liberal"
"202477","conservative",1,232,"liberal"
"202477","conservative",-1,173,"liberal"
"202477","conservative",-1,118,"liberal"
"202477","conservative",1,188,"liberal"
"202477","conservative",-1,213,"liberal"
"202477","conservative",-1,61,"liberal"
"202477","conservative",-1,1,"liberal"
"202477","conservative",1,16,"liberal"
"202477","conservative",-1,224,"liberal"
"202477","conservative",1,70,"liberal"
"202477","conservative",1,33,"liberal"
"202477","conservative",-1,38,"liberal"
"202477","conservative",1,141,"liberal"
"202477","conservative",-1,155,"liberal"
"202477","conservative",1,31,"liberal"
"202477","conservative",-1,14,"liberal"
"202477","conservative",-1,247,"liberal"
"202477","conservative",1,9,"liberal"
"202477","conservative",-1,225,"liberal"
"202477","conservative",-1,212,"liberal"
"202477","conservative",1,156,"liberal"
"202477","conservative",-1,200,"liberal"
"202477","conservative",-1,59,"liberal"
"202477","conservative",-1,19,"liberal"
"202477","conservative",1,222,"liberal"
"202477","conservative",-1,245,"liberal"
"202477","conservative",1,40,"liberal"
"202477","conservative",1,92,"liberal"
"202477","conservative",-1,62,"liberal"
"202477","conservative",1,198,"liberal"
"202477","conservative",-1,130,"liberal"
"202477","conservative",1,218,"liberal"
"202477","conservative",-1,57,"liberal"
"202477","conservative",-1,229,"liberal"
"202477","conservative",1,108,"liberal"
"202477","conservative",-1,240,"liberal"
"202477","conservative",1,125,"liberal"
"202477","conservative",1,106,"liberal"
"202477","conservative",1,56,"liberal"
"202477","conservative",-1,93,"liberal"
"202477","conservative",1,25,"liberal"
"202477","conservative",1,4,"liberal"
"202477","conservative",-1,53,"liberal"
"202477","conservative",-1,51,"liberal"
"202477","conservative",-1,177,"liberal"
"202477","conservative",1,64,"liberal"
"202477","conservative",-1,223,"liberal"
"202477","conservative",1,109,"liberal"
"202477","conservative",1,60,"liberal"
"202477","conservative",1,152,"liberal"
"202477","conservative",1,153,"liberal"
"202477","conservative",1,160,"liberal"
"202477","conservative",-1,88,"liberal"
"202477","conservative",-1,72,"liberal"
"202477","conservative",-1,147,"liberal"
"202477","conservative",1,211,"liberal"
"202477","conservative",-1,180,"liberal"
"202477","conservative",1,110,"liberal"
"202477","conservative",-1,133,"liberal"
"202477","conservative",-1,86,"liberal"
"202477","conservative",-1,21,"liberal"
"202477","conservative",-1,183,"liberal"
"202477","conservative",1,24,"liberal"
"202477","conservative",-1,203,"liberal"
"202477","conservative",1,249,"liberal"
"202477","conservative",-1,74,"liberal"
"202477","conservative",-1,176,"liberal"
"202477","conservative",1,95,"liberal"
"202477","conservative",-1,115,"liberal"
"202477","conservative",1,169,"liberal"
"202477","conservative",1,187,"liberal"
"202477","conservative",-1,2,"liberal"
"202477","conservative",-1,37,"liberal"
"202477","conservative",-1,194,"liberal"
"202477","conservative",1,46,"liberal"
"202477","conservative",1,238,"liberal"
"202477","conservative",1,97,"liberal"
"202477","conservative",-1,210,"liberal"
"202477","conservative",-1,96,"liberal"
"202477","conservative",-1,63,"liberal"
"202477","conservative",1,230,"liberal"
"202477","conservative",-1,163,"liberal"
"202477","conservative",1,136,"liberal"
"202477","conservative",-1,83,"liberal"
"202477","conservative",-1,45,"liberal"
"202477","conservative",-1,50,"liberal"
"202477","conservative",-1,186,"liberal"
"202477","conservative",-1,111,"liberal"
"202477","conservative",-1,167,"liberal"
"202477","conservative",1,52,"liberal"
"202477","conservative",1,80,"liberal"
"202477","conservative",-1,231,"liberal"
"202477","conservative",1,119,"liberal"
"202477","conservative",-1,103,"liberal"
"202477","conservative",-1,69,"liberal"
"202477","conservative",1,199,"liberal"
"202477","conservative",-1,237,"liberal"
"202477","conservative",1,17,"liberal"
"202477","conservative",1,192,"liberal"
"202477","conservative",1,189,"liberal"
"202477","conservative",1,181,"liberal"
"202477","conservative",1,102,"liberal"
"202477","conservative",1,27,"liberal"
"202477","conservative",1,54,"liberal"
"202477","conservative",-1,182,"liberal"
"202477","conservative",1,221,"liberal"
"202477","conservative",1,35,"liberal"
"202477","conservative",1,55,"liberal"
"202477","conservative",1,145,"liberal"
"202477","conservative",-1,79,"liberal"
"202477","conservative",-1,3,"liberal"
"202477","conservative",-1,162,"liberal"
"202477","conservative",-1,146,"liberal"
"202477","conservative",1,30,"liberal"
"202477","conservative",-1,6,"liberal"
"202477","conservative",1,235,"liberal"
"202477","conservative",1,193,"liberal"
"202477","conservative",-1,98,"liberal"
"202477","conservative",-1,26,"liberal"
"135744","conservative",1,115,"liberal"
"135744","conservative",-1,74,"liberal"
"135744","conservative",-1,197,"liberal"
"135744","conservative",-1,205,"liberal"
"135744","conservative",1,118,"liberal"
"135744","conservative",-1,6,"liberal"
"135744","conservative",-1,16,"liberal"
"135744","conservative",-1,42,"liberal"
"135744","conservative",-1,150,"liberal"
"135744","conservative",1,15,"liberal"
"135744","conservative",-1,184,"liberal"
"135744","conservative",-1,244,"liberal"
"135744","conservative",-1,218,"liberal"
"135744","conservative",1,124,"liberal"
"135744","conservative",-1,130,"liberal"
"135744","conservative",-1,50,"liberal"
"135744","conservative",1,26,"liberal"
"135744","conservative",-1,152,"liberal"
"135744","conservative",-1,167,"liberal"
"135744","conservative",1,193,"liberal"
"135744","conservative",-1,236,"liberal"
"135744","conservative",1,174,"liberal"
"135744","conservative",1,126,"liberal"
"135744","conservative",1,199,"liberal"
"135744","conservative",-1,24,"liberal"
"135744","conservative",-1,122,"liberal"
"135744","conservative",-1,143,"liberal"
"135744","conservative",-1,136,"liberal"
"135744","conservative",1,239,"liberal"
"135744","conservative",1,141,"liberal"
"135744","conservative",1,105,"liberal"
"135744","conservative",-1,108,"liberal"
"135744","conservative",1,49,"liberal"
"135744","conservative",1,57,"liberal"
"135744","conservative",1,151,"liberal"
"135744","conservative",-1,17,"liberal"
"135744","conservative",-1,232,"liberal"
"135744","conservative",1,25,"liberal"
"135744","conservative",1,219,"liberal"
"135744","conservative",1,215,"liberal"
"135744","conservative",-1,40,"liberal"
"135744","conservative",-1,146,"liberal"
"135744","conservative",-1,155,"liberal"
"135744","conservative",1,70,"liberal"
"135744","conservative",-1,37,"liberal"
"135744","conservative",-1,134,"liberal"
"135744","conservative",-1,243,"liberal"
"135744","conservative",-1,187,"liberal"
"135744","conservative",-1,30,"liberal"
"135744","conservative",-1,9,"liberal"
"135744","conservative",1,214,"liberal"
"135744","conservative",-1,247,"liberal"
"135744","conservative",-1,73,"liberal"
"135744","conservative",1,140,"liberal"
"135744","conservative",1,78,"liberal"
"135744","conservative",-1,55,"liberal"
"135744","conservative",1,38,"liberal"
"135744","conservative",-1,192,"liberal"
"135744","conservative",-1,99,"liberal"
"135744","conservative",-1,29,"liberal"
"135744","conservative",-1,97,"liberal"
"135744","conservative",1,220,"liberal"
"135744","conservative",-1,226,"liberal"
"135744","conservative",-1,175,"liberal"
"135744","conservative",1,164,"liberal"
"135744","conservative",1,43,"liberal"
"135744","conservative",-1,98,"liberal"
"135744","conservative",-1,83,"liberal"
"135744","conservative",-1,198,"liberal"
"135744","conservative",1,120,"liberal"
"135744","conservative",1,51,"liberal"
"135744","conservative",1,65,"liberal"
"135744","conservative",1,4,"liberal"
"135744","conservative",1,207,"liberal"
"135744","conservative",-1,96,"liberal"
"135744","conservative",1,95,"liberal"
"135744","conservative",-1,162,"liberal"
"135744","conservative",1,102,"liberal"
"135744","conservative",1,36,"liberal"
"135744","conservative",-1,119,"liberal"
"135744","conservative",1,216,"liberal"
"135744","conservative",-1,186,"liberal"
"135744","conservative",1,121,"liberal"
"135744","conservative",-1,177,"liberal"
"135744","conservative",1,11,"liberal"
"135744","conservative",-1,52,"liberal"
"135744","conservative",1,7,"liberal"
"135744","conservative",-1,182,"liberal"
"135744","conservative",-1,190,"liberal"
"135744","conservative",1,245,"liberal"
"135744","conservative",-1,227,"liberal"
"135744","conservative",-1,154,"liberal"
"135744","conservative",1,117,"liberal"
"135744","conservative",1,153,"liberal"
"135744","conservative",-1,80,"liberal"
"135744","conservative",1,147,"liberal"
"135744","conservative",-1,246,"liberal"
"135744","conservative",1,1,"liberal"
"135744","conservative",-1,47,"liberal"
"135744","conservative",-1,200,"liberal"
"135744","conservative",-1,180,"liberal"
"135744","conservative",-1,44,"liberal"
"135744","conservative",-1,224,"liberal"
"135744","conservative",1,237,"liberal"
"135744","conservative",1,71,"liberal"
"135744","conservative",1,39,"liberal"
"135744","conservative",1,58,"liberal"
"135744","conservative",-1,191,"liberal"
"135744","conservative",1,133,"liberal"
"135744","conservative",-1,79,"liberal"
"135744","conservative",-1,85,"liberal"
"135744","conservative",1,137,"liberal"
"135744","conservative",1,212,"liberal"
"135744","conservative",1,128,"liberal"
"135744","conservative",-1,138,"liberal"
"135744","conservative",-1,91,"liberal"
"135744","conservative",1,161,"liberal"
"135744","conservative",-1,67,"liberal"
"135744","conservative",-1,206,"liberal"
"135744","conservative",1,77,"liberal"
"135744","conservative",-1,64,"liberal"
"135744","conservative",-1,33,"liberal"
"135744","conservative",1,249,"liberal"
"135744","conservative",-1,250,"liberal"
"135744","conservative",1,34,"liberal"
"135744","conservative",-1,2,"liberal"
"135744","conservative",1,173,"liberal"
"135744","conservative",1,209,"liberal"
"135744","conservative",1,203,"liberal"
"135744","conservative",1,87,"liberal"
"135744","conservative",-1,242,"liberal"
"135744","conservative",1,48,"liberal"
"135744","conservative",-1,178,"liberal"
"135744","conservative",1,160,"liberal"
"135744","conservative",1,45,"liberal"
"135744","conservative",-1,84,"liberal"
"135744","conservative",1,94,"liberal"
"135744","conservative",1,109,"liberal"
"135744","conservative",-1,210,"liberal"
"135744","conservative",1,170,"liberal"
"135744","conservative",1,145,"liberal"
"135744","conservative",1,181,"liberal"
"135744","conservative",-1,229,"liberal"
"135744","conservative",1,62,"liberal"
"135744","conservative",1,238,"liberal"
"135744","conservative",1,8,"liberal"
"135744","conservative",-1,169,"liberal"
"135744","conservative",1,165,"liberal"
"135744","conservative",1,31,"liberal"
"135744","conservative",1,27,"liberal"
"135744","conservative",1,111,"liberal"
"135744","conservative",-1,208,"liberal"
"135744","conservative",-1,176,"liberal"
"135744","conservative",-1,201,"liberal"
"135744","conservative",1,213,"liberal"
"135744","conservative",-1,54,"liberal"
"135744","conservative",1,61,"liberal"
"135744","conservative",1,63,"liberal"
"135744","conservative",-1,196,"liberal"
"135744","conservative",1,14,"liberal"
"135744","conservative",1,59,"liberal"
"135744","conservative",1,230,"liberal"
"135744","conservative",1,235,"liberal"
"135744","conservative",-1,113,"liberal"
"135744","conservative",1,157,"liberal"
"135744","conservative",1,107,"liberal"
"135744","conservative",1,104,"liberal"
"135744","conservative",-1,158,"liberal"
"135744","conservative",1,131,"liberal"
"135744","conservative",-1,76,"liberal"
"135744","conservative",-1,132,"liberal"
"135744","conservative",1,81,"liberal"
"135744","conservative",-1,66,"liberal"
"135744","conservative",1,127,"liberal"
"135744","conservative",1,189,"liberal"
"135744","conservative",1,82,"liberal"
"135744","conservative",-1,159,"liberal"
"135744","conservative",-1,13,"liberal"
"135744","conservative",1,211,"liberal"
"135744","conservative",-1,144,"liberal"
"135744","conservative",1,125,"liberal"
"135744","conservative",-1,35,"liberal"
"135744","conservative",1,195,"liberal"
"135744","conservative",-1,21,"liberal"
"135744","conservative",-1,53,"liberal"
"135744","conservative",-1,142,"liberal"
"135744","conservative",1,23,"liberal"
"135744","conservative",1,225,"liberal"
"135744","conservative",-1,88,"liberal"
"135744","conservative",1,93,"liberal"
"135744","conservative",-1,101,"liberal"
"135744","conservative",-1,123,"liberal"
"135744","conservative",-1,41,"liberal"
"135744","conservative",1,139,"liberal"
"135744","conservative",-1,72,"liberal"
"135744","conservative",1,149,"liberal"
"135744","conservative",-1,10,"liberal"
"135744","conservative",-1,204,"liberal"
"135744","conservative",-1,202,"liberal"
"135744","conservative",-1,20,"liberal"
"135744","conservative",-1,168,"liberal"
"135744","conservative",-1,110,"liberal"
"135744","conservative",-1,60,"liberal"
"135744","conservative",1,86,"liberal"
"135744","conservative",-1,112,"liberal"
"135744","conservative",1,248,"liberal"
"135744","conservative",1,183,"liberal"
"135744","conservative",-1,32,"liberal"
"135744","conservative",-1,222,"liberal"
"135744","conservative",1,3,"liberal"
"135744","conservative",1,106,"liberal"
"135744","conservative",-1,228,"liberal"
"135744","conservative",-1,19,"liberal"
"135744","conservative",-1,90,"liberal"
"135744","conservative",-1,240,"liberal"
"135744","conservative",-1,22,"liberal"
"135744","conservative",1,129,"liberal"
"135744","conservative",1,179,"liberal"
"135744","conservative",1,92,"liberal"
"135744","conservative",1,56,"liberal"
"135744","conservative",-1,194,"liberal"
"135744","conservative",-1,100,"liberal"
"135744","conservative",-1,217,"liberal"
"135744","conservative",-1,185,"liberal"
"135744","conservative",1,166,"liberal"
"135744","conservative",-1,148,"liberal"
"135744","conservative",-1,172,"liberal"
"135744","conservative",-1,12,"liberal"
"135744","conservative",1,116,"liberal"
"135744","conservative",-1,135,"liberal"
"135744","conservative",1,69,"liberal"
"135744","conservative",-1,234,"liberal"
"135744","conservative",1,221,"liberal"
"135744","conservative",1,188,"liberal"
"135744","conservative",-1,18,"liberal"
"135744","conservative",-1,5,"liberal"
"135744","conservative",-1,171,"liberal"
"135744","conservative",1,89,"liberal"
"135744","conservative",-1,46,"liberal"
"135744","conservative",-1,156,"liberal"
"135744","conservative",1,163,"liberal"
"135744","conservative",1,223,"liberal"
"135744","conservative",-1,241,"liberal"
"135744","conservative",1,75,"liberal"
"135744","conservative",-1,103,"liberal"
"135744","conservative",1,28,"liberal"
"135744","conservative",-1,68,"liberal"
"135744","conservative",1,114,"liberal"
"135744","conservative",-1,233,"liberal"
"135744","conservative",-1,231,"liberal"
"535284","conservative",-1,123,"liberal"
"535284","conservative",-1,90,"liberal"
"535284","conservative",1,70,"liberal"
"535284","conservative",-1,10,"liberal"
"535284","conservative",1,111,"liberal"
"535284","conservative",1,124,"liberal"
"535284","conservative",1,31,"liberal"
"535284","conservative",-1,100,"liberal"
"535284","conservative",-1,81,"liberal"
"535284","conservative",1,129,"liberal"
"535284","conservative",1,133,"liberal"
"535284","conservative",-1,60,"liberal"
"535284","conservative",1,149,"liberal"
"535284","conservative",-1,213,"liberal"
"535284","conservative",1,164,"liberal"
"535284","conservative",-1,87,"liberal"
"535284","conservative",-1,144,"liberal"
"535284","conservative",1,206,"liberal"
"535284","conservative",-1,79,"liberal"
"535284","conservative",-1,210,"liberal"
"535284","conservative",-1,19,"liberal"
"535284","conservative",-1,190,"liberal"
"535284","conservative",1,35,"liberal"
"535284","conservative",-1,146,"liberal"
"535284","conservative",1,28,"liberal"
"535284","conservative",-1,3,"liberal"
"535284","conservative",-1,187,"liberal"
"535284","conservative",1,224,"liberal"
"535284","conservative",1,194,"liberal"
"535284","conservative",-1,66,"liberal"
"535284","conservative",1,181,"liberal"
"535284","conservative",1,166,"liberal"
"535284","conservative",1,64,"liberal"
"535284","conservative",-1,165,"liberal"
"535284","conservative",-1,71,"liberal"
"535284","conservative",1,78,"liberal"
"535284","conservative",1,43,"liberal"
"535284","conservative",1,178,"liberal"
"535284","conservative",-1,180,"liberal"
"535284","conservative",1,58,"liberal"
"535284","conservative",1,219,"liberal"
"535284","conservative",-1,46,"liberal"
"535284","conservative",-1,239,"liberal"
"535284","conservative",1,69,"liberal"
"535284","conservative",-1,191,"liberal"
"535284","conservative",-1,99,"liberal"
"535284","conservative",1,173,"liberal"
"535284","conservative",-1,51,"liberal"
"535284","conservative",1,120,"liberal"
"535284","conservative",1,233,"liberal"
"535284","conservative",1,176,"liberal"
"535284","conservative",1,196,"liberal"
"535284","conservative",-1,36,"liberal"
"535284","conservative",1,93,"liberal"
"535284","conservative",-1,246,"liberal"
"535284","conservative",-1,12,"liberal"
"535284","conservative",-1,38,"liberal"
"535284","conservative",-1,77,"liberal"
"535284","conservative",1,20,"liberal"
"535284","conservative",1,132,"liberal"
"535284","conservative",-1,215,"liberal"
"535284","conservative",1,218,"liberal"
"535284","conservative",1,112,"liberal"
"535284","conservative",1,222,"liberal"
"535284","conservative",1,8,"liberal"
"535284","conservative",1,216,"liberal"
"535284","conservative",1,104,"liberal"
"535284","conservative",-1,126,"liberal"
"535284","conservative",1,33,"liberal"
"535284","conservative",-1,106,"liberal"
"535284","conservative",-1,122,"liberal"
"535284","conservative",1,2,"liberal"
"535284","conservative",1,16,"liberal"
"535284","conservative",-1,207,"liberal"
"535284","conservative",1,56,"liberal"
"535284","conservative",1,102,"liberal"
"535284","conservative",1,34,"liberal"
"535284","conservative",1,237,"liberal"
"535284","conservative",-1,227,"liberal"
"535284","conservative",-1,203,"liberal"
"535284","conservative",-1,15,"liberal"
"535284","conservative",1,154,"liberal"
"535284","conservative",-1,53,"liberal"
"535284","conservative",-1,157,"liberal"
"535284","conservative",1,114,"liberal"
"535284","conservative",1,14,"liberal"
"535284","conservative",1,88,"liberal"
"535284","conservative",-1,48,"liberal"
"535284","conservative",-1,236,"liberal"
"535284","conservative",1,105,"liberal"
"535284","conservative",-1,234,"liberal"
"535284","conservative",-1,226,"liberal"
"535284","conservative",-1,21,"liberal"
"535284","conservative",1,127,"liberal"
"535284","conservative",-1,94,"liberal"
"535284","conservative",-1,5,"liberal"
"535284","conservative",1,162,"liberal"
"535284","conservative",-1,42,"liberal"
"535284","conservative",-1,75,"liberal"
"535284","conservative",1,186,"liberal"
"535284","conservative",1,4,"liberal"
"535284","conservative",1,7,"liberal"
"535284","conservative",-1,223,"liberal"
"535284","conservative",-1,147,"liberal"
"535284","conservative",1,68,"liberal"
"535284","conservative",1,32,"liberal"
"535284","conservative",1,195,"liberal"
"535284","conservative",1,23,"liberal"
"535284","conservative",-1,198,"liberal"
"535284","conservative",-1,41,"liberal"
"535284","conservative",-1,141,"liberal"
"535284","conservative",-1,143,"liberal"
"535284","conservative",-1,175,"liberal"
"535284","conservative",-1,6,"liberal"
"535284","conservative",-1,65,"liberal"
"535284","conservative",-1,208,"liberal"
"535284","conservative",1,85,"liberal"
"535284","conservative",1,27,"liberal"
"535284","conservative",1,138,"liberal"
"535284","conservative",1,137,"liberal"
"535284","conservative",1,17,"liberal"
"535284","conservative",-1,179,"liberal"
"535284","conservative",-1,217,"liberal"
"535284","conservative",1,152,"liberal"
"535284","conservative",-1,50,"liberal"
"535284","conservative",1,74,"liberal"
"535284","conservative",-1,25,"liberal"
"535284","conservative",-1,103,"liberal"
"535284","conservative",-1,57,"liberal"
"535284","conservative",-1,11,"liberal"
"535284","conservative",1,153,"liberal"
"535284","conservative",-1,245,"liberal"
"535284","conservative",-1,140,"liberal"
"535284","conservative",-1,29,"liberal"
"535284","conservative",1,61,"liberal"
"535284","conservative",1,18,"liberal"
"535284","conservative",-1,189,"liberal"
"535284","conservative",1,142,"liberal"
"535284","conservative",-1,67,"liberal"
"535284","conservative",-1,192,"liberal"
"535284","conservative",-1,188,"liberal"
"535284","conservative",-1,238,"liberal"
"535284","conservative",-1,30,"liberal"
"535284","conservative",-1,182,"liberal"
"535284","conservative",-1,96,"liberal"
"535284","conservative",-1,204,"liberal"
"535284","conservative",1,184,"liberal"
"535284","conservative",-1,47,"liberal"
"535284","conservative",1,108,"liberal"
"535284","conservative",1,80,"liberal"
"535284","conservative",1,1,"liberal"
"535284","conservative",1,45,"liberal"
"535284","conservative",1,202,"liberal"
"535284","conservative",-1,160,"liberal"
"535284","conservative",1,73,"liberal"
"535284","conservative",1,242,"liberal"
"535284","conservative",-1,169,"liberal"
"535284","conservative",1,200,"liberal"
"535284","conservative",-1,174,"liberal"
"535284","conservative",1,131,"liberal"
"535284","conservative",-1,86,"liberal"
"535284","conservative",-1,26,"liberal"
"535284","conservative",1,151,"liberal"
"535284","conservative",-1,148,"liberal"
"535284","conservative",-1,220,"liberal"
"535284","conservative",-1,136,"liberal"
"535284","conservative",1,221,"liberal"
"535284","conservative",1,230,"liberal"
"535284","conservative",-1,241,"liberal"
"535284","conservative",1,97,"liberal"
"535284","conservative",1,130,"liberal"
"535284","conservative",1,110,"liberal"
"535284","conservative",1,128,"liberal"
"535284","conservative",-1,167,"liberal"
"535284","conservative",1,214,"liberal"
"535284","conservative",-1,172,"liberal"
"535284","conservative",-1,49,"liberal"
"535284","conservative",-1,156,"liberal"
"535284","conservative",-1,83,"liberal"
"535284","conservative",-1,244,"liberal"
"535284","conservative",-1,52,"liberal"
"535284","conservative",-1,201,"liberal"
"535284","conservative",-1,63,"liberal"
"535284","conservative",1,183,"liberal"
"535284","conservative",1,229,"liberal"
"535284","conservative",1,119,"liberal"
"535284","conservative",-1,76,"liberal"
"535284","conservative",-1,72,"liberal"
"535284","conservative",-1,134,"liberal"
"535284","conservative",1,89,"liberal"
"535284","conservative",-1,185,"liberal"
"535284","conservative",-1,250,"liberal"
"535284","conservative",-1,232,"liberal"
"535284","conservative",-1,116,"liberal"
"535284","conservative",1,248,"liberal"
"535284","conservative",-1,13,"liberal"
"535284","conservative",-1,211,"liberal"
"535284","conservative",-1,113,"liberal"
"535284","conservative",-1,145,"liberal"
"535284","conservative",-1,125,"liberal"
"535284","conservative",-1,235,"liberal"
"535284","conservative",1,40,"liberal"
"535284","conservative",1,62,"liberal"
"535284","conservative",-1,199,"liberal"
"535284","conservative",1,170,"liberal"
"535284","conservative",-1,231,"liberal"
"535284","conservative",1,55,"liberal"
"535284","conservative",1,193,"liberal"
"535284","conservative",1,117,"liberal"
"535284","conservative",1,197,"liberal"
"535284","conservative",1,209,"liberal"
"535284","conservative",-1,158,"liberal"
"535284","conservative",1,107,"liberal"
"535284","conservative",-1,139,"liberal"
"535284","conservative",1,247,"liberal"
"535284","conservative",1,163,"liberal"
"535284","conservative",1,91,"liberal"
"535284","conservative",-1,205,"liberal"
"535284","conservative",-1,22,"liberal"
"535284","conservative",1,161,"liberal"
"535284","conservative",-1,109,"liberal"
"535284","conservative",1,39,"liberal"
"535284","conservative",-1,101,"liberal"
"535284","conservative",1,84,"liberal"
"535284","conservative",1,240,"liberal"
"535284","conservative",1,44,"liberal"
"535284","conservative",1,54,"liberal"
"535284","conservative",1,225,"liberal"
"535284","conservative",1,59,"liberal"
"535284","conservative",1,115,"liberal"
"535284","conservative",1,37,"liberal"
"535284","conservative",1,212,"liberal"
"535284","conservative",1,171,"liberal"
"535284","conservative",-1,168,"liberal"
"535284","conservative",1,155,"liberal"
"535284","conservative",1,9,"liberal"
"535284","conservative",-1,150,"liberal"
"535284","conservative",1,118,"liberal"
"535284","conservative",-1,135,"liberal"
"535284","conservative",-1,24,"liberal"
"535284","conservative",-1,121,"liberal"
"535284","conservative",1,95,"liberal"
"535284","conservative",-1,82,"liberal"
"535284","conservative",-1,98,"liberal"
"535284","conservative",1,92,"liberal"
"535284","conservative",-1,159,"liberal"
"535284","conservative",1,249,"liberal"
"535284","conservative",-1,243,"liberal"
"535284","conservative",1,228,"liberal"
"535284","conservative",1,177,"liberal"
"462266","conservative",1,106,"liberal"
"462266","conservative",-1,82,"liberal"
"462266","conservative",-1,147,"liberal"
"462266","conservative",-1,145,"liberal"
"462266","conservative",-1,3,"liberal"
"462266","conservative",-1,18,"liberal"
"462266","conservative",-1,87,"liberal"
"462266","conservative",1,2,"liberal"
"462266","conservative",-1,24,"liberal"
"462266","conservative",-1,112,"liberal"
"462266","conservative",-1,67,"liberal"
"462266","conservative",-1,179,"liberal"
"462266","conservative",1,76,"liberal"
"462266","conservative",1,203,"liberal"
"462266","conservative",-1,154,"liberal"
"462266","conservative",-1,207,"liberal"
"462266","conservative",1,172,"liberal"
"462266","conservative",-1,136,"liberal"
"462266","conservative",-1,99,"liberal"
"462266","conservative",1,60,"liberal"
"462266","conservative",-1,204,"liberal"
"462266","conservative",1,88,"liberal"
"462266","conservative",1,140,"liberal"
"462266","conservative",1,37,"liberal"
"462266","conservative",1,17,"liberal"
"462266","conservative",1,40,"liberal"
"462266","conservative",1,42,"liberal"
"462266","conservative",1,25,"liberal"
"462266","conservative",1,152,"liberal"
"462266","conservative",-1,98,"liberal"
"462266","conservative",1,101,"liberal"
"462266","conservative",-1,229,"liberal"
"462266","conservative",1,28,"liberal"
"462266","conservative",1,131,"liberal"
"462266","conservative",-1,166,"liberal"
"462266","conservative",1,43,"liberal"
"462266","conservative",-1,110,"liberal"
